feature_idx,importance_mean,importance_max
842,4.159398800270124e-07,0.0
843,0.0,0.0
844,1.2634639543565837e-06,0.0
845,0.0,0.0
846,1.3630555688657544e-06,0.0
847,0.0,0.0
848,0.00010760842907157812,0.0
849,0.0,0.0002075547785815698
850,0.0,0.0
851,0.0,0.0
852,0.0,0.0
853,0.00018272455337203363,0.0
854,0.0,0.0
855,0.0,0.0
856,0.0,0.0
857,0.0,0.0
858,0.0,0.0
859,0.0,0.002707754396410151
860,2.2837206382643094e-06,2.9471640432761476e-06
861,0.0006213863324162297,0.0
862,0.0,0.0
863,0.0,0.0
864,0.0,0.0
865,0.0,0.0
866,0.0,0.0
867,0.0,0.0
868,0.0,0.005340635864572092
869,0.0,0.0
870,0.0,0.0
871,0.0,9.208505137146197e-06
872,0.0,0.0
873,3.196949350901625e-05,7.2606906972148205e-06
874,0.0,0.0
875,1.6896023457361893e-05,0.0
876,0.0,0.0
877,0.0,0.0
878,0.0,8.321659724143418e-06
879,7.045099151913415e-07,0.0
880,0.0,0.0
881,6.946543612602082e-05,0.002633137470957908
882,0.0,0.0
883,0.0,0.0002992137826301835
884,4.543410243720493e-06,1.3307975816794417e-05
885,0.0,0.0
886,0.0,0.0
887,0.0,0.0
888,0.0,3.069673749533567e-05
889,0.0,0.0
890,0.0,0.0
891,0.0,0.0
892,0.00017804436300965871,0.0
893,3.4489067779345946e-06,8.442004380578344e-05
894,0.0,0.0
895,0.0,0.0
896,0.0,0.0
897,0.0,0.0
898,5.120278060944243e-06,4.035176561129364e-06
899,5.599597553637895e-05,0.0
900,0.0,0.0
901,0.0,0.0
902,0.0,0.0
903,6.079044701023536e-06,0.0
904,0.0,0.0007929294008168985
905,2.157866071105342e-05,0.0
906,5.283699667250568e-06,0.0
907,0.0,0.0
908,9.124800139530139e-07,0.0
909,0.0,0.0
910,0.0,0.0
911,0.0,0.0
912,0.0,0.0
913,0.0,0.0
914,0.0,2.516179917041551e-06
915,0.0,0.0
916,0.0,4.7083460429513995e-06
917,0.0,1.814386130056598e-06
918,0.0,0.0022868623641658235
919,0.0,0.0
920,0.0,0.0
921,0.0,0.0
922,0.0003583659236954356,0.0
923,0.0,0.0
924,6.557986754077402e-07,0.0
925,2.8871308419514786e-05,0.0
926,0.00014160310193388298,0.0
927,0.0,0.0
928,3.7020775066180664e-06,0.0
929,0.0003851892862638289,0.0
930,0.0,0.0008424504700286145
931,8.606108074838465e-06,0.0
932,0.0,1.047974642874165e-06
933,0.0,0.0
934,0.0,0.0
935,0.0,0.0
936,0.0,0.0
937,0.0,0.0
938,0.0,0.0
939,0.0,0.0
940,0.0,0.0
941,0.0,0.0
942,0.0,0.0
943,0.0,0.0
944,0.0,0.0
945,0.0,0.0
946,0.006899246766337124,0.0
947,0.0076223884213885125,0.0
948,0.0,0.0
949,0.0,1.3460204089907082e-06
950,0.0064321022082797505,0.0
951,0.0001888379484245723,0.0
952,0.0,0.0
953,0.0,0.0
954,0.0,0.0
955,0.0,0.0
956,0.0,0.0
957,0.0,0.0
958,0.0,0.0
959,4.059478047896515e-06,0.0
960,0.0,0.0
961,0.0,0.0
962,0.0,0.0
963,0.0,0.0
964,0.0,0.0
965,0.0,0.00020415463389574805
966,0.0,0.0
967,0.0,0.0
968,0.0,0.0
969,0.0,0.0
970,0.0,0.0
971,1.4902896840463986e-06,0.0
972,0.0,0.0
973,0.0,4.2333556021648375e-07
974,0.0,0.0
975,0.0,0.0
976,0.0,0.0
977,0.0,6.817844611015806e-05
978,0.0,0.0007655010695717383
979,0.0,0.0
980,0.0,0.0
981,0.0,0.0
982,0.0,0.0
983,2.4857542488131334e-05,0.0
984,0.0017762330433205617,0.0
985,0.0,0.00020848411082459445
986,5.434137578545646e-06,0.0
987,0.0,2.6732158995318143e-05
988,9.207504759119315e-07,2.0321232520721177e-05
989,0.0,0.0
990,0.0,0.0
991,5.3085190963677384e-05,0.0
992,0.0,0.0
993,1.0136735879562117e-05,0.0
994,1.2199966744943099e-05,0.0
995,0.0,0.0
996,0.0,0.0
997,0.0,0.0
998,0.0,0.0
999,0.0,0.0
1000,0.0,0.0
1001,0.0,2.025381238623099e-05
1002,0.0,0.0
1003,0.0,0.0
1004,0.0,0.0
1005,0.0,0.0
1006,0.0,0.0
1007,0.0,0.0
1008,0.0,0.0
